uri,title,isco_group,isco_code,description,essential_skills,optional_skills,essential_skill_count,optional_skill_count
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,ICT system administrator,Systems administrators,2522,"{'literal': 'ICT system administrators are responsible for the upkeep, configuration, and reliable operation of computer and network systems, servers, workstations and peripheral devices. They may acquire, install, or upgrade computer components and software; automate routine tasks; write computer programs; troubleshoot; train and supervise staff; and provide technical support. They ensure optimum system integrity, security, backup and performance.', 'mimetype': 'plain/text'}","integrate system components,ICT system user requirements,manage system security,software components libraries,provide technical documentation,apply ICT system usage policies,administer ICT system,ICT system programming,monitor system performance,maintain ICT system,hardware components,ICT infrastructure,interpret technical texts,organisational policies,support ICT system users,migrate existing data,implement ICT recovery system,manage changes in ICT system,manage system testing,apply system organisational policies,solve ICT system problems,perform backups,quality assurance methodologies","implement ICT risk management,ICT accessibility standards,install signal repeaters,execute integration testing,acquire system component,use different communication channels,interact with users to gather requirements,engineering processes,adjust ICT system capacity,ICT system integration,interfacing techniques,ICT recovery techniques,information security strategy,internet governance,provide ICT system training,systems development life-cycle",23,16
http://data.europa.eu/esco/occupation/32ac76f6-20a0-469e-8cac-e68634087dd3,picture archiving and communication systems administrator,Medical records and health information technicians,3252,"{'literal': 'Picture archiving and communication systems administrators manage picture archiving and communication systems (PACS). They store images taken by various types of medical equipment, such as X-rays, in order to enable easy access to these images for medical. PACS administrators ensure the day-to-day management and maintenance of the system.""', 'mimetype': 'plain/text'}","manage radiology information system,communicate effectively in healthcare,apply company policies,health records management,interact with healthcare users,administer ICT system,use electronic health records management system,medical terminology,computer science,medical informatics,attend to ICT systems quality,archive healthcare users' records,project management,data protection,empathise with the healthcare user,maintain ICT system","Cisco,human anatomy,ICT system user requirements,perform clerical duties,implement strategic planning,identify suppliers,provide cost benefit analysis reports,procurement of ICT network equipment,develop ICT workflow,solve ICT system problems,supplier management,develop professional network,radiological photography",16,13
http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,telecommunications engineering technician,Telecommunications engineering technicians,3522,"{'literal': 'Telecommunications engineering technician deploy, maintain and monitor a telecommunication system that provides interactions between data and voice communications, such as telephone, video conferencing, computer, and voicemail systems. They are also involved in the design, manufacturing, construction, maintenance and repair of telecommunication systems. Telecommunications engineering technicians provide technical assistance in the research and development of telecommunication equipm","operate electronic measuring instruments,apply system organisational policies,manage system testing,support ICT system users,microwave principles,use scripting programming,install monitors for process control,electromagnetism,interpret technical texts,upgrade firmware,apply ICT system usage policies,integrate system components,ICT system user requirements,calibrate electronic instruments,ICT communications protocols,organisational policies,direct inward dialing,analog electronics theory,quality assurance methodologies,manage system security,electronics principles,use session border controller,manage changes in ICT system","ABAP,Assembly (computer programming),ASP.NET,TypeScript,Pascal (computer programming),JavaScript,AJAX,Common Lisp,meet deadlines,solder electronics,provide technical documentation,provide cost benefit analysis reports,COBOL,ML (computer programming),maintain telephony system,Java (computer programming),Prolog (computer programming),C#,Scala,VBScript,Objective-C,MATLAB,Lisp,execute ICT audits,PHP,APL,procurement of ICT network equipment,solve ICT system problems,Ruby (computer programming),Perl,OpenEdge Advanced Business Language,computer programming,R,Scratch (computer programming),Groovy,operate private branch exchange,Haskell,Python (computer programming),Smalltalk (computer programming),Microsoft Visual C++,Cisco,Swift (computer programming),SAP R3,telecommunication trunking,CoffeeScript,Erlang,C++,Visual Studio .NET,ICT system programming,SAS language",23,50
http://data.europa.eu/esco/occupation/55b4faa3-286f-4fc8-ac67-8bbb97d08820,education administrator,,,"{'literal': 'Education administrators organise and manage the administration, support systems and (student) activities of an education institution. They perform a range of administrative, secretarial, financial and otherwise supportive tasks to enable the efficient and cost-effective running of the school. They may assist in student recruitment, alumni relations, funding, work on committees including academic boards and quality insurance.', 'mimetype': 'plain/text'}","budgetary principles,manage school budget,education administration,handle financial transactions,electronic communication,manage budgets,customer service,manage educational institution's administration,office software,maintain records of financial transactions,trace financial transactions,communicate by telephone","maintain contract administration,kindergarten school procedures,perform clerical duties,financial management,consult student's support system,use different communication channels,accounting techniques,handle mail,deliver correspondence,primary school procedures,secondary school procedures,accounting,evaluate budgets,provide information on school services,student financial aid programmes,manage office facility systems,provide information on education financing,cooperate with education professionals,maintain internal communication systems,use office systems",12,20
http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,database administrator,Database designers and administrators,2521,"{'literal': ""Database administrators test, implement and administer computer databases. They use their expertise in database management systems to plan, coordinate and implement security measures to safeguard computer databases. They also use scripts and configuration files to tailor a database to users' needs."", 'mimetype': 'plain/text'}","information structure,interpret technical texts,query languages,operate relational database management system,distributed computing,data quality assessment,perform ICT troubleshooting,system backup best practice,create data models,balance database resources,manage database,use scripting programming,database development tools,define database physical structure,design database scheme,data models,apply company policies,data storage,maintain database security,maintain database performance,administer ICT system,resource description framework query language,database management systems,perform backups,design database backup specifications","PostgreSQL,Microsoft Access,Filemaker (database management systems),MySQL,provide ICT support,use automatic programming,business intelligence,SPARQL,quality assurance methodologies,LDAP,use different communication channels,MDX,SQL Server,provide technical documentation,OpenEdge Database,LINQ,ObjectStore,provide technical training,online analytical processing,N1QL,execute ICT audits,Oracle Relational Database,IBM Informix,DB2,support ICT system users,estimate duration of work,Teradata Database,XQuery",25,28
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,ICT security administrator,Database and network professionals not elsewhere classified,2529,"{'literal': 'ICT security administrators plan and carry out security measures to protect information and data from unauthorised access, deliberate attack, theft and corruption.', 'mimetype': 'plain/text'}","perform ICT troubleshooting,mobile device management,maintain ICT identity management,apply company policies,solve ICT system problems,ICT network security risks,cyber attack counter-measures,ensure proper document management,quality assurance methodologies,attend to ICT systems quality,manage IT security compliances,identify ICT system weaknesses,system backup best practice,organisational resilience,internet governance,database development tools,Internet of Things,maintain database security,interpret technical texts","execute software tests,execute ICT audits,cyber security,train employees,manage database,information security strategy,lead disaster recovery exercises,ICT infrastructure,address problems critically,build business relationships,perform backups,ICT security legislation,ICT encryption,use scripting programming,information confidentiality,computer forensics,ICT security standards,assess ICT knowledge,manage ICT virtualisation machines,web application security threats",19,20
http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,ICT network administrator,,,"{'literal': 'ICT network administrators maintain operation of a reliable, secure, and efficient data communications network, including LAN, WAN, intranet, and internet. They perform network address assignment, management and implementation of routing protocols such as ISIS, OSPF, BGP, routing table configurations and certain implementations of authentication. They perform maintenance and administration of servers (file servers, VPN gateways, intrusion detection systems), desktop computers, print","apply ICT system usage policies,computer programming,internet governance,integrate system components,ICT system programming,ICT security legislation,forecast future ICT network needs,design computer network,manage ICT virtualisation machines,solution deployment,install electronic communication equipment,manage email hosting service,adjust ICT system capacity,quality assurance methodologies,provide technical documentation,implement ICT network diagnostic tools,procurement of ICT network equipment,interpret technical texts,analyse network bandwidth requirements,define firewall rules,maintain internet protocol configuration,ICT network security risks,perform backups,network management system tools,cloud technologies,ICT network routing,ICT performance analysis methods","prepare licence agreements,provide technical training,Assembly (computer programming),apply system organisational policies,TypeScript,COBOL,R,maintain ICT server,ASP.NET,Groovy,Perl,MATLAB,mobile operating systems,Microsoft Visual C++,OpenEdge Advanced Business Language,Objective-C,AJAX,Cisco,Erlang,JavaScript,CoffeeScript,Scala,optimise choice of ICT solution,provide ICT system training,BlackBerry,proxy servers,Swift (computer programming),APL,C#,execute ICT audits,Ruby (computer programming),organisational policies,SAP R3,iOS,Prolog (computer programming),ML (computer programming),Python (computer programming),PHP,Lisp,Haskell,Android (mobile operating systems),Smalltalk (computer programming),Scratch (computer programming),Visual Studio .NET,install signal repeaters,ABAP,Java (computer programming),utilise computer-aided software engineering tools,Common Lisp,Windows Phone,Pascal (computer programming),acquire system component,ICT system user requirements,SAS language,C++,VBScript",27,56
http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,office manager,Office supervisors,3341,"{'literal': '\\\nOffice managers oversee the administrative work that clerical workers are commissioned to perform in various types of organisations or associations. They perform micromanagement and maintain a close view of administrative processes such as such as controlling correspondence, designing filing systems, reviewing and approving supply requisitions, assigning and monitoring clerical functions. They report to managers within the same department or to general managers in companies, dep","office software,analyse staff capacity,use office systems,manage office facility systems,manage needs for stationery items,make improvements to work activities,perform clerical duties,manage office appliance requirements,manage administrative systems,give instructions to staff,write work-related reports,implement corporate governance,create a work atmosphere of continuous improvement,manage staff,use different communication channels,cost management,delegate activities","contract law,assess employees' capability levels,revise drafts made by managers,trade union regulations,project management,recruit employees,accounting techniques,train employees,use customer relationship management software,maintain contract administration,manage budgets,labour legislation,financial capability,plan shifts of employees,prepare financial statements,develop classification systems,tax legislation,communicate with customers,manage accounts",17,19
http://data.europa.eu/esco/occupation/0a3c2d5b-e1f9-4200-9288-62bf3fed3310,membership administrator,,,"{'literal': 'Membership administrators ensure an effective membership administration, documentation and communication. They support the membership sales process, the current membership enquiries and the renewal processes.', 'mimetype': 'plain/text'}","manage membership database,recruit members,customer service,provide membership service,manage members,sales strategies,complete membership administration,use communication techniques,perform office routine activities,develop professional network,execute administration","show responsibility,write work-related reports,handle complaints,office software,write leaflets,make independent operating decisions,develop campaigns,handle customer complaints,meet deadlines,stimulate creative processes,process payments,deal with pressure from unexpected circumstances",11,12
http://data.europa.eu/esco/occupation/6724e558-2d75-4116-a473-91a4c14d4c69,pensions administrator,,,"{'literal': ""Pensions administrators perform administrative duties in the management of pension schemes, ensuring the correct calculation of client's pension benefits, compliance with legal requirements, drafting reports and communicating relevant information to customers. They work either in the private or the public sector."", 'mimetype': 'plain/text'}","communicate with beneficiaries,ensure information transparency,use IT tools,advise on social security benefits,calculate benefits,government social security programmes,social security law,obtain financial information,actuarial science,apply technical communication skills,types of pensions,comply with legal regulations,provide financial product information,protect client interests","synthesise financial information,legal research,handle financial transactions,provide support in financial calculation,manage pension funds,corporate social responsibility,investigate social security applications,analyse financial risk,develop pension schemes,promote social security programmes,trace financial transactions,maintain records of financial transactions,manage financial risk,handle financial disputes",14,14
http://data.europa.eu/esco/occupation/bb4ca5c1-879d-44e8-840d-24f320206bff,grants administrator,Accounting associate professionals,3313,"{'literal': 'Grants administrators handle the pass-through track of grants, often given out by the government to the grant recipient. They prepare the paperwork such as the grant applications and give out the grants. They are also responsible to make sure that the grant recipient spends the money correctly according to the terms laid out.', 'mimetype': 'plain/text'}","give out grants,grant concessions,follow up awarded grants,help grant recipient,complete administration,instruct grant recipient,manage grant applications,financial management","study topics,use communication techniques,use different communication channels,use microsoft office,check official documents,mathematics,write work-related reports,manage budgets,keep task records,respond to enquiries,conduct research interview,train employees,ensure proper document management,think analytically,budgetary principles,comply with legal regulations,manage database",8,17
http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,case administrator,Legal and related associate professionals,3411,"{'literal': 'Case administrators supervise the progress of criminal and civil cases from the point of opening to closing. They review the case files and case progression to ensure proceedings occur compliant with legislation. They also ensure the proceedings occur in a timely manner and that everything has been concluded before closing cases.', 'mimetype': 'plain/text'}","ensure proper document management,supervise legal case procedures,civil process order,develop documentation in accordance with legal requirements,compile legal documents,comply with legal regulations,legal research,legal terminology,manage administrative systems,legal case management,write work-related reports,observe confidentiality","ensure information security,court procedures,interpret law,maintain operational communications,manage accounts,facilitate official agreement,document evidence,brief court officials,use different communication channels,respond to enquiries,show responsibility,law enforcement,record court procedures,correctional procedures,provide legal advice,accounting techniques",12,16
http://data.europa.eu/esco/occupation/8a3498c7-470a-4067-b48e-f330d9b702e8,securities underwriter,,,"{'literal': 'Securities underwriters administer the distribution activities of new securities from a business company. They work in close connection with the issuing body of the securities in order to establish the price and buys and sells them to other investors.  They receive underwriting fees from their issuing clients.', 'mimetype': 'plain/text'}","commercial law,monitor stock market,forecast economic trends,analyse market financial trends,trade securities,protect client interests,financial products,financial markets,economics,stock market,financial jurisdiction,securities,analyse economic trends,actuarial science","build business relationships,trace financial transactions,perform stock valuation,manage financial risk,advise on financial matters,manage securities,handle financial transactions,communicate with banking professionals,operate financial instruments,tax legislation,financial forecasting,provide support in financial calculation,analyse financial risk,apply technical communication skills,maintain records of financial transactions,create a financial plan,banking activities,assess risks of clients' assets,statistics",14,19
http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,sport administrator,Professional services managers not elsewhere classified,1349,"{'literal': 'Sport administrators act in a middle management role within sport organisations at all levels, in any sport or country in Europe (e.g. sport clubs, federations, and local authorities). They carry out organisational tasks across a wide range of functions in accordance with the strategy and policies set by management, boards of directors and committees. They play a crucial role in the overall delivery of sport and their work in sport organisations directly impact the unlocking of the ","manage sport facility finances,perform project management,manage internal process of a sport organisation,liaise with sports organisations,develop practices to conduct effective sport club management,ensure the provision of resources for physical activity,impact of politics on sport delivery,involve volunteers,promote equality in sport activities,manage personal professional development in sport,ensure health and safety of staff,implement operational business plans,implement strategic planning,ensure health and safety of customers,develop opportunities for progression in sport,manage a team,manage customer service,respond to enquiries,coordinate the administration of a sports organisation,lead a team","establish collaborative relations,contribute to the safeguarding of children,support the development of sport activities in education,manage athletes touring abroad,CA Datacom/DB,liaise with board members,manage sports events,manage sport competition programmes,apply for external funding for physical activity,facilitate physical activity in the community,promote sport activities in public health",20,11
http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,curriculum administrator,Education methods specialists,2351,"{'literal': 'Curriculum administrators develop and improve the curricula of education institutions. They analyse the quality of existing curricula and work towards improvement. They communicate with education professionals to ensure an accurate analysis. They report on curriculum developments and perform administrative duties.', 'mimetype': 'plain/text'}","develop curriculum,identify education needs,advise on teaching methods,ensure curriculum adherence,cooperate with education professionals,pedagogy,monitor educational developments,advise on lesson plans,maintain relationships with government agencies,curriculum standards,analyse curriculum,analyse the training market,evaluate education programmes,monitor curriculum implementation","present reports,develop a pedagogical concept,establish educational network,e-learning,budgetary principles,provide feedback to teachers,learning technologies,advise on legislative acts,implement strategic planning,inspect education institutions,advise on curriculum development,special needs education,think analytically,develop e-learning plan,ensure compliance with policies",14,15
http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273,quality engineer,,,"{'literal': 'Quality engineers define quality standards for the creation of products or services. They check to make sure the products and services are in compliance with the quality standards and they coordinate quality improvements.', 'mimetype': 'plain/text'}","perform risk analysis,report test findings,set quality assurance objectives,undertake inspections,define quality standards,analyse test data,quality assurance procedures,inspect quality of products,test procedures,quality assurance methodologies,write inspection reports,quality standards,identify process improvements,recommend product improvements,identify improvement actions,record test data,support implementation of quality management systems","industrial engineering,define manufacturing quality criteria,lead inspections,oversee quality control,use a computer,communicate test results to other departments,perform project management,ensure compliance with company regulations,check quality of raw materials,ensure compliance with legal requirements,use measurement instruments,train employees,manufacturing processes,audit techniques,communication,manage budgets,check quality of products on the production line,non-destructive testing,maintain test equipment,perform pre-assembly quality checks",17,20
http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023,product quality inspector,Product graders and testers (excluding foods and beverages),7543,"{'literal': 'Product quality inspectors check products in order to assess their compliance in reference to a standard or reference guideline. They observe, measure, test, and form questions in order to fill in forms and present levels of compliance with comments after the inspection process. Product quality inspectors are employed or work externally for companies.', 'mimetype': 'plain/text'}","identify improvement actions,support implementation of quality management systems,perform quality audits,manage health and safety standards,identify process improvements,continuous improvement philosophies,create solutions to problems,use a computer,quality control systems,negotiate with stakeholders,manage corrective actions,write inspection reports,oversee quality control,monitor manufacturing quality standards,report defective manufacturing materials,revise quality control systems documentation,track key performance indicators,quality standards,quality assurance procedures,identify preventive actions,develop calibration procedures,develop methodologies for supplier evaluation","recommend product improvements,use technical documentation,mathematics,record test data,train staff in safety procedures,read engineering drawings,analyse production processes for improvement,execute analytical mathematical calculations,set quality assurance objectives,inspect quality of products,train staff in quality procedures,develop corporate training programmes,operate precision measuring equipment,issue licences,read standard blueprints,provide advice on breaches of regulation,develop procedures in case of defects,define quality standards,manage periodic calibration plans,maintain test equipment,collect samples for analysis,use testing equipment,use non-destructive testing equipment,lead inspections,conduct performance tests",22,25
http://data.europa.eu/esco/occupation/8a0c1556-f616-4d41-a03c-8a093a644807,footwear quality technician,,,"{'literal': 'Footwear quality technicians manage all the standards and techniques related to processes and products. They perform tasks using quality systems based on national and international standards. They analyse and interpret the results, prepare reports, advise on corrective measures, contribute to the achievement of requirements and objectives for the benefit of continuous improvement and customer satisfaction.', 'mimetype': 'plain/text'}","create solutions to problems,apply footwear and leather goods quality control techniques,footwear manufacturing technology,footwear quality,footwear finishing techniques,exert a goal-oriented leadership role towards colleagues,reduce environmental impact of footwear manufacturing,manage footwear quality systems,footwear components,use IT tools,footwear materials,use communication techniques,work in textile manufacturing teams,communicate commercial and technical issues in foreign languages","practice innovative thinking in the footwear and leather goods industries,health and safety regulations,measure working time in footwear and leather goods production,perform laboratory tests on footwear or leather goods,make technical drawings of fashion pieces,plan supply chain logistics for footwear and leather goods,determine footwear warehouse layout",14,7
http://data.europa.eu/esco/occupation/7bf11599-d0bb-4789-9886-55c87f5da449,leather goods quality technician,,,"{'literal': 'Leather goods quality technicians perform tasks related to the quality system, by controlling quality, executing laboratory tests (finished products, used materials and components) according to the national and international standards. They analyse and interpret the result of the laboratory tests, prepare reports, advise on corrective and preventive measures, contributing for the accomplishment of requirements and objectives in the with the aim of continuous improving and the custom","communicate commercial and technical issues in foreign languages,leather goods manufacturing processes,apply footwear and leather goods quality control techniques,leather goods quality,use IT tools,footwear finishing techniques,reduce environmental impact of footwear manufacturing,manage footwear quality systems,leather goods materials,leather goods components,use communication techniques","perform laboratory tests on footwear or leather goods,practice innovative thinking in the footwear and leather goods industries,plan supply chain logistics for footwear and leather goods,determine leather goods warehouse layout,measure working time in footwear and leather goods production",11,5
http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,quality engineering technician,Physical and engineering science technicians not elsewhere classified,3119,"{'literal': 'Quality engineering technicians work with quality engineers or managers to analyse and solve quality problems and improve productivity. They examine machines for imperfections and inspect products to make sure they meet the standards. They also provide personnel with training in inspection techniques and prepare inspection plans.', 'mimetype': 'plain/text'}","quality assurance methodologies,oversee quality control,conduct performance tests,record test data,ensure compliance with company regulations,quality assurance procedures,undertake inspections,ensure compliance with legal requirements,inspect material,write inspection reports,quality standards,report test findings,test procedures,set quality assurance objectives,execute software tests,inspect quality of products,perform test run","manage chemical testing procedures,create solutions to problems,database quality standards,mechanics,automation technology,materials science,develop material testing procedures,support implementation of quality management systems,perform physical stress tests on models,provide technical documentation,ensure compliance with environmental legislation,analyse test data,electricity,maintain test equipment,electronics,statistics,apply statistical analysis techniques,read standard blueprints,communicate test results to other departments,manage manufacturing documentation,perform laboratory tests,apply health and safety standards,train employees,perform product testing,non-destructive testing",17,25
http://data.europa.eu/esco/occupation/491cf76d-eb0d-4f15-90f0-3f5c9b11472a,"gambling, betting, and lottery quality assurance engineer","Mathematicians, actuaries and statisticians",2120,"{'literal': 'Gambling, betting and lottery quality assurance engineers design and plan methods to test the gambling, the lottery or betting games. They execute the tests. These games can be both for public or for private audience, and the tests are for both online and land-based gaming.', 'mimetype': 'plain/text'}","perform services in a flexible manner,attend gaming tests,report gaming incidents,probability theory,legal standards in gambling,mathematics,solve problems in gambling through digital means,follow ethical code of conduct of gambling,develop work plans to solve problems","multimedia systems,apply gaming psychology,software components libraries,games rules,create game testing software,statistical analysis system software,ICT software specifications,hardware components,SAS language,ICT hardware specifications,adapt developed game to the market",9,11
http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,industrial quality manager,,,"{'literal': 'Industrial quality managers monitor and control information assets by detailing processes and procedures to ensure compliance with industrial standards. They perform audits in industrial processes, advise on preventive and corrective actions, and ensure compliance with industrial standards.', 'mimetype': 'plain/text'}","evaluate industrial hygiene,manage corrective actions,analyse test data,industrial software,internal auditing,check quality of products on the production line,revise quality control systems documentation,conduct workplace audits,develop audit plan,support implementation of quality management systems,check quality of raw materials,industrial design,correctional procedures,create solutions to problems,audit techniques,follow safety standards in industrial contexts,inspect industrial equipment,perform quality audits,quality standards,oversee quality control,identify improvement actions,liaise with industrial professionals,industrial engineering,monitor manufacturing quality standards,define manufacturing quality criteria,record production data for quality control,provide technical expertise,identify preventive actions,database quality standards","create manufacturing guidelines,communicate test results to other departments,develop manufacturing policies,total quality control,manage manufacturing documentation,perform project management,assess supplier risks,use measurement instruments,manufacturing processes,attend to ICT systems quality,record test data,define quality standards,perform pre-assembly quality checks,advise on manufacturing problems,manage budgets,inspect quality of products,inspect material,lead inspections,provide manufacturing documentation",29,19
http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce,military engineer,"Armed forces occupations, other ranks",0310,"{'literal': 'Military engineers perform technical and scientific functions in the military, such as the development of concepts for military technical equipment, support of the manufacturing of military equipment, and technical research, maintenance, and quality assurance.', 'mimetype': 'plain/text'}","examine engineering principles,adjust engineering designs,military weaponry,design engineering components,engineering principles,supervise the maintenance of military equipment,oversee quality control,engineering processes,monitor technology trends,quality standards,mechanical tools,define technology strategy,monitor military equipment use,advise superiors on military operations","military combat techniques,electronic and telecommunication equipment,design prototypes,determine production feasibility,maintain electrical equipment,military code,write situation reports,perform test run,military logistics,perform minor repairs to equipment,concepts of telecommunications,report test findings,perform physical stress tests on models,test electronic units,provide technical documentation,electronics principles,mechanical engineering,electrical engineering,perform maintenance on installed equipment,maintain electronic equipment,calibrate electronic instruments",14,21
http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed,mastering engineer,,,"{'literal': 'Mastering engineers convert finished recordings to the desired format such as CD, vinyl and digital. They ensure the quality of the sound on all formats.', 'mimetype': 'plain/text'}","operate audio-signal processors,edit recorded sound,audiovisual products,adapt to artists' creative demands,assess sound quality,convert different audiovisual formats,audio editing software,types of audiovisual formats,audio mastering,audio technology,manage sound quality","musical theory,musical genres,audio post-production,audiovisual equipment,musical instruments,operate an audio mixing console",11,6
http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,engineered wood board grader,,,"{'literal': 'Engineered wood board graders inspect finished engineered wood products for quality issues such as inclomplete gluing, warping or blemishing. They also test load bearing qualities of the wood. Graders sort products for quality according to guidelines.', 'mimetype': 'plain/text'}","prepare samples for testing,quality standards,composite materials,report test findings,operate precision measuring equipment,record test data,grade engineered wood,lead inspections,perform sample testing,ensure public safety and security,types of wood,oversee quality control,prepare technical reports,use a computer,apply safety management,apply health and safety standards,use measurement instruments,record survey measurements,define data quality criteria,inspect quality of products,use non-destructive testing equipment,conduct performance tests,define quality standards,monitor manufacturing quality standards,maintain test equipment","define manufacturing quality criteria,meet contract specifications,check quality of raw materials,manufacturing processes,revise quality control systems documentation,manage supplies,wear appropriate protective gear,work safely with machines,record production data for quality control,create solutions to problems,liaise with managers,recommend product improvements,use testing equipment,set quality assurance objectives",25,14
http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,research manager,,,"{'literal': '\nResearch managers oversee the research and development functions of a research facility or program or university. They support the executive staff, coordinate work activities, and monitor staff and research projects. They may work in a wide array of sectors, such as the chemical, technical and life sciences sector. Research managers can also advise on research and execute research themselves.', 'mimetype': 'plain/text'}","scientific research methodology,manage research and development projects,communicate in English in a competent way,report analysis results,discuss research proposals,study topics,perform scientific research,manage operational budgets,provide project information on exhibitions,study a collection,respect cultural differences in the field of exhibition,estimate duration of work,manage staff,project management,work independently on exhibitions,cope with challenging demands","conduct qualitative research,biology,laboratory techniques,perform project management,use ICT recources to solve work related tasks,chemistry,conduct quantitative research,interact with an audience,liaise with cultural partners,direct an artistic team,physics,project management principles,present exhibition",16,13
http://data.europa.eu/esco/occupation/fa5b9075-3796-4e86-be0a-b5e6d725c25a,metrologist,Meteorologists,2112,"{'literal': 'Metrologists study and practice the science of measurement. They develop quantity systems, units of measurement and measuring methods to be used in science. Metrologists establish new methods and tools to quantify and better understand information.', 'mimetype': 'plain/text'}","create solutions to problems,apply scientific methods,write calibration report,troubleshoot,perform scientific research,maintain technical equipment,scientific research methodology,use testing equipment,assemble measuring equipment,develop measuring equipment,calibrate precision instrument,order equipment,operate scientific measuring equipment,quality standards,instrumentation engineering,work analytically,metrology,perform test run,study the relationships between quantities,develop calibration procedures,operate precision measuring equipment","laboratory techniques,inspect material,calibrate mechatronic instruments,operate surveying instruments,write scientific papers,biology,physics,maintain laboratory equipment,algebra,electronics,meteorology,calibrate electronic instruments,read standard blueprints,geometry,calibrate laboratory equipment,develop preventive maintenance procedures for instruments",21,16
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,agricultural scientist,"Farming, forestry and fisheries advisers",2132,"{'literal': 'Agricultural scientists research and study soil, animals and plants with the objective of improving agricultural processes, the quality of agricultural products or the impact of agricultural processes on the environment. They plan and implement projects such as development projects on behalf of clients or institutions.', 'mimetype': 'plain/text'}","project management principles,monitor the farm environmental management plan,report on environmental issues,livestock farming systems,environmental legislation in agriculture and forestry,provide advice to hatcheries,report pollution incidents,advise on soil and water protection,advise on efficiency improvements,provide advice to farmers,educate on recycling regulations,provide livestock advice and guidance,project management,make improvements to work activities,perform scientific research,research livestock production,create soil and plant improvement programmes,environmental policy,perform market research","organic farming,comply with farm regulations,evaluate employees work,assess the necessity of new farming technologies,consultation methods,train staff on recycling programs,advise on irrigation projects,apply precision farming,comply with legal regulations,inspect project regulations,ensure compliance with environmental legislation,manage fisheries projects,train employees,lead a team",19,14
http://data.europa.eu/esco/occupation/72628f3a-fd49-499a-9741-870b0a1fcef2,mathematician,"Mathematicians, actuaries and statisticians",2120,"{'literal': 'Mathematicians study and deepen existing mathematical theories in order to expand the knowledge and find new paradigms within the field. They can apply this knowledge to challenges presented in engineering and scientific projects in order to assure that measurements, quantities, and mathematic laws prove their viability.', 'mimetype': 'plain/text'}","statistics,create solutions to problems,scientific modelling,algebra,scientific research methodology,conduct quantitative research,think analytically,study the relationships between quantities,mathematics,apply scientific methods,use logical reasoning,execute analytical mathematical calculations","set theory,philosophy of mathematics,assist scientific research,write scientific papers,algorithms,instrumentation engineering,SAS language,develop statistical software,perform scientific research,geometry,statistical analysis system software,perform lectures,provide lesson materials,mechanical engineering,metalogic,create software design,develop scientific theories,computer science,carry out statistical forecasts,logic,develop financial statistics reports,apply statistical analysis techniques,philosophy,use software tools for site modelling,prepare lesson content",12,25
http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,computer scientist,Systems analysts,2511,"{'literal': 'Computer scientists conduct research in computer and information science, directed toward greater knowledge and understanding of fundamental aspects of ICT phenomena. They write research reports and proposals. Computer scientists\xa0also invent and design new approaches to computing technology, find innovative uses for existing technology and studies and solve complex problems in computing.', 'mimetype': 'plain/text'}","apply reverse engineering,synthesise research publications,execute ICT user research activities,conduct research interview,conduct scholarly research,conduct quantitative research,apply statistical analysis techniques,write research proposals,conduct qualitative research,scientific research methodology,execute analytical mathematical calculations,conduct literature research","data mining,emergent technologies,report analysis results,develop professional network,LINQ,LDAP,information categorisation,documentation types,XQuery,create solutions to problems,behavioural science,process data,perform data mining,N1QL,information extraction,MDX,query languages,innovation processes,unstructured data,resource description framework query language,business intelligence,innovate in ICT,SPARQL",12,23
